"Player Code","Team Code","Last Name","First Name","Uniform Number","Class","Position","Height","Weight","Home Town","Home State","Home Country","Last School"
1038396,5,"Greschl","Miles",86,JR,WR,69,191,"Vandalia",OH,US,"Butler"
1038373,5,"Grice","Cody",36,FR,FB,72,256,"Akron",OH,US,"Firestone"
1038397,5,"Griggs","John",90,JR,DE,77,273,"Piscataway",NJ,US,"Piscataway"
1038377,5,"Hanobik","Jonathan",42,JR,LB,74,221,"Chardon",OH,US,"Chardon"
1015230,5,"Harvey","James",97,SR,DT,76,284,"Cochranton",PA,US,"Cochranton"
1015229,5,"Hazime","Hasan",96,SR,DE,77,270,"Pickering",ON,CA,"Vanier Prep"
1030814,5,"Holmes","Anthony",4,SO,CB,72,187,"Harrisburg",PA,US,"Harrisburg"
1038382,5,"Ikudabo","Simeon",48,FR,LB,75,220,"Marion",IN,US,"Marion"
1038374,5,"Ivasku","Kevin",36,SO,P,72,197,"Copley",OH,US,"Copley"
1038387,5,"Karam","Ben",61,SO,LB,73,199,"Massillon",OH,US,"Perry"
1007927,5,"Kasparek","Zac",72,SR,OG,77,308,"New Brighton",PA,US,"New Brighton"
1015226,5,"Ladrach","Rhyne",84,JR,TE,77,247,"Orrville",OH,US,"Orrville"
1022864,5,"Lartey","Emmanuel",31,JR,CB,71,181,"College Park",GA,US,"Banneker"
1030830,5,"Lio","Micah",78,FR,OT,79,295,"Butler",PA,US,"Knoch"
1007914,5,"Little","Matt",49,SR,LB,74,230,"Durham",NC,US,"C.E. Jordan"
1038378,5,"March","Justin",45,FR,LB,72,215,"Danville",IL,US,"Danville"
1030541,5,"Marchese","T.J.",13,JR,PK,71,189,"Dublin",OH,US,"Dublin Coffman"
1007921,5,"Marcoux","Dan",60,SR,DT,75,275,"Ramsey",NJ,US,"Don Bosco Prep"
1030829,5,"McCloskey","Patrick",69,SR,OG,76,300,"Wilmington",DE,US,"St. Elizabeth"
1022879,5,"Meriwether","Anthony",81,JR,WR,73,199,"Cleveland",OH,US,"Midpark"
1030817,5,"Miller","ShelDon",32,SO,LB,72,210,"Monessen",PA,US,"Monessen"
1024941,5,"Moore","Clayton",8,SO,QB,73,209,"Louisville",MS,US,"Louisville"
1038364,5,"Morgan","Devonte",26,FR,FS,71,179,"Cleveland",OH,US,"Glenville"
1038385,5,"Morris","Dajour",55,FR,DT,74,305,"Johnstown",PA,US,"Greater Johnstown"
1022859,5,"Nicely","Patrick",7,JR,QB,76,223,"Willoughby",OH,US,"Willoughby South"
1022875,5,"Pachuta","Joe",63,SO,OT,78,290,"New Concord",OH,US,"John Glenn"
1038388,5,"Palmer","Jeff",62,FR,DE,73,226,"Harmony",PA,US,"Seneca Valley"
1038375,5,"Paul","Zach",38,FR,P,76,195,"Broadview Heights",OH,US,"Padua"
1022886,5,"Petrides","Joe",92,SO,DE,78,271,"Baltimore",MD,US,"Archbishop Curley"
1038356,5,"Pohl","Kyle",16,FR,QB,75,213,"Farmersville",OH,US,"Valley View"
1030809,5,"Potts","Dylan",14,SO,WR,71,191,"Sardis",OH,US,"River"
1017961,5,"Price","A.J.",3,JR,WR,76,195,"Reston",VA,US,"South Lakes"
1038400,5,"Price","James",99,FR,DT,74,308,"Braddock",PA,US,"Woodland Hills"
1022861,5,"Procter","Nolan",19,SO,WR,69,164,"Southfield",MI,US,"Wylie E. Groves"
1022877,5,"Pughsley","Jarrod",76,SO,OT,76,290,"Lima",OH,US,"Lima Senior"
1038379,5,"Ransom","Gary",47,FR,LB,72,212,"Zanesville",OH,US,"Zanesville"
1015227,5,"Richardson","Doug",9,SR,S,72,185,"Twinsburg",OH,US,"Twinsburg"
1015208,5,"Richmond","Josh",33,JR,S,71,190,"Passaic",NJ,US,"St. Mary"
1030833,5,"Ritossa","Anthony",87,FR,TE,76,220,"Kirtland",OH,US,"Kirtland"
1038384,5,"Rizzo","Vinnie",52,JR,OL,75,285,"Manhasset",NY,US,"Manhasset"
1038365,5,"Robinson","Johnny",27,FR,CB,70,180,"Cleveland",OH,US,"Glenville"
1022887,5,"Root","Jon",95,SO,TE,78,242,"Fairview",PA,US,"Erie Cathedral Prep"
1038353,5,"Rossi","Nick",1,FR,FB,72,231,"Moosic",PA,US,"Riverside"
1030819,5,"Russell","Antoine",39,SO,WR,71,193,"Toledo",OH,US,"St. John's"
1038366,5,"Sabbat","Blayther",28,JR,CB,69,166,"Greenbelt",MD,US,"DeMatha"
1030818,5,"Sconiers","Keith",35,SO,WR,73,185,"Calumet Park",IL,US,"H.L. Richards"
1038398,5,"Seeman","Connor",93,JR,DE,75,226,"Copley",OH,US,"Copley"
1038359,5,"Senter","John",19,FR,CB,68,148,"Huber Heights",OH,US,"Wayne"
1007900,5,"Shead","Shane",13,SR,DE,74,257,"Plano",TX,US,"West"
1007926,5,"Simkovich","Paul",70,SR,OG,75,293,"Latrobe",PA,US,"Greater Latrobe"
1030838,5,"Skolmutch","Paul",98,JR,DE,74,245,"Glenmont",OH,US,"West Holmes"
1030823,5,"Smith","L.T.",30,FR,S,72,199,"Painesville",OH,US,"Riverside HS"
1038367,5,"Staten","Marvin",28,FR,RB,70,205,"Staten Island",NY,US,"Tottenville"
1038376,5,"Stein","Robert",39,FR,K,69,172,"Cincinnati",OH,US,"Sycamore"
1022868,5,"Steiner","Adam",43,JR,LS,74,215,"Canton",OH,US,"GlenOak"
1015219,5,"Straight","Mitch",64,JR,OG,77,300,"Russell",PA,US,"Eisenhower"
1030832,5,"Suel","Marquelo",15,JR,WR,75,195,"Fort Wayne",IN,US,"Paul Harding"
1038390,5,"Switzer","Travis",67,FR,OG,75,277,"Lancaster",PA,US,"Conestoga Valley"
66540,5,"Team","Team",,,,,,,,,
1038395,5,"Tenuta","Zachary",82,JR,TE,75,238,"Marietta",GA,US,"George Walton"
1030835,5,"Tonga","Phil",91,SR,DT,76,278,"Torrence",CA,US,"North"
1038380,5,"Vogel","Matt",47,FR,TE,76,237,"New Castle",PA,US,"Mohawk"
1038371,5,"Waderker","Erik",31,FR,WR,67,165,"Belpre",OH,US,"Belpre"
1015209,5,"Wagner","Brian",34,JR,LB,72,235,"Springfield",OH,US,"Springfield Catholic Central"
1015218,5,"Waller","Manley",6,SR,CB,68,170,"Decatur",GA,US,"Southwest Dekalb"
1038363,5,"Washington","Carl",24,FR,DB,70,185,"Columbus",OH,US,"Eastmoor Academy"
1038355,5,"Watson","Curtis",12,SO,QB,77,250,"Bellevue",OH,US,"Bellevue"
1038386,5,"Williams","Isaiah",56,FR,DE,75,271,"Cleveland",OH,US,"John Adams"
1030825,5,"Williams","Jamar",50,FR,LB,71,215,"Columbus",OH,US,"Westerville South"
1038361,5,"Williams","Tyler",22,FR,ATH,67,155,"Cincinnati",OH,US,"Colerain"
1030831,5,"Wilson","Oren",79,SR,DT,75,295,"Teaneck",NJ,US,"Harmony Community"
1038372,5,"Worthington","Marlon",35,FR,S,69,186,"Cleveland",OH,US,"Glenville"
1038399,5,"Young","Robert",95,SO,DE,72,248,"Akron",OH,US,"Firestone"
1022900,8,"Atchison","Jonathan",19,SO,LB,74,240,"Atlanta",GA,US,"Douglass"
1030854,8,"Baites","John",31,SR,TE,76,231,"Hendersonville",TN,US,"Beech"
1015245,8,"Barron","Mark",4,SR,DB,74,218,"Mobile",AL,US,"St. Paul's"
1038403,8,"Barry","Diege",13,JR,DB,70,180,"Mobile",AL,US,"St. Paul's"
1022908,8,"Bell","Kenny",7,SO,WR,73,175,"Rayville",LA,US,"Rayville"
1038412,8,"Bierbower","Jerrod",31,FR,DB,73,180,"Dublin",OH,US,"Coffman"
1015267,8,"Billingsley","Undra",86,JR,DL,74,288,"Birmingham",AL,US,"Woodlawn"
1030875,8,"Blalock","David",69,SR,OL,77,261,"Charlotte",NC,US,"Providence"
1022915,8,"Bonds","Chris",93,SO,DL,76,269,"Columbia",SC,US,"Richland Northeast"
1015259,8,"Boswell","John Michael",67,SR,OL,77,300,"Northport",AL,US,"Tuscaloosa County"
1022913,8,"Bowman","Michael",88,SO,WR,76,225,"Rossville",GA,US,"Ridgeland"
1030859,8,"Buck","Hardie",81,JR,WR,69,190,"Birmingham",AL,US,"Vestavia Hills"
1030858,8,"Bush","Hunter",34,JR,DB,71,195,"Wetempka",AL,US,"Wetumpka"
1038407,8,"Calloway","Brent",21,FR,RB,73,217,"Russellville",AL,US,"Russellville"
1018922,8,"Carlson","Nate",20,JR,TE,76,236,"Birmingham",AL,US,"Air Force"
1038420,8,"Carswell","Ronald",5,FR,WR,72,180,"Macon",GA,US,"Westside"
1038430,8,"Carter","Duron",8,JR,WR,76,210,"Fort Lauderdale",FL,US,"Ohio State/Coffeyeville CC"
1030857,8,"Castille","Caleb",25,FR,DB,71,170,"Birmingham",AL,US,"Briarwood Christian"
1007970,8,"Chapman","Josh",99,SR,DL,73,310,"Hoover",AL,US,"Hoover"
1038426,8,"Clinton-Dix","Ha'Sean",6,FR,DB,73,203,"Orlando",FL,US,"Dr. Phillips"
1038415,8,"Conant","Taylor",43,JR,WR,72,195,"Tuscaloosa",AL,US,"Tuscaloosa Academy"
1038405,8,"Cook","Levi",18,JR,DB,70,190,"Decatur",AL,US,"Decatur"
1038421,8,"Cramer","Robert",50,FR,DS,72,240,"Hoover",AL,US,"Hoover"
1038414,8,"Depriest","Trey",33,FR,LB,74,242,"Springfield",OH,US,"Springfield"
1038434,8,"Dial","Quinton",90,JR,DL,78,294,"Pinson",AL,US,"East Mississippi CC"
1038424,8,"Dickerson","Josh",55,SO,LB,73,235,"Evans",GA,US,"Lakeside"
1038417,8,"Dickson","Xzavier",47,FR,LB,75,240,"Griffin",GA,US,"Griffin"
1022895,8,"DuBose","DeMarcus",40,SR,LB,73,240,"Montgomery",AL,US,"Jefferson Davis"
1038402,8,"Ely","Phillip",12,FR,QB,73,187,"Tampa",FL,US,"Plant"
1038433,8,"Faciane","Malcolm",85,FR,TE,77,259,"Picayune",MS,US,"Picayune Memorial"
1038416,8,"Fanning","LaMichael",44,FR,DL,79,275,"Hamilton",GA,US,"Harris County"
1022909,8,"Fluker","D.J.",76,SO,OL,78,335,"Foley",AL,US,"Foley"
1030863,8,"Foster","Cade",43,SO,PK,73,216,"Southlake",TX,US,"Southlake Carroll"
1030866,8,"Fowler","Jalston",45,SO,RB,73,246,"Mobile",AL,US,"Vigor"
1030839,8,"Fulton","John",10,SO,DB,72,187,"Manning",SC,US,"Manning"
1007959,8,"Gentry","Nick",58,SR,DL,73,284,"Prattville",AL,US,"Prattville"
1007964,8,"Gibson","Brandon",11,SR,WR,74,194,"Mobile",AL,US,"UMS-Wright"
1038350,8,"Gray","Austin",68,SO,OL,72,309,"Woodstock",GA,US,"Alan C. Pope"
1007938,8,"Hanks","Darius",15,SR,WR,72,185,"Norcross",GA,US,"Norcross"
1030868,8,"Harrell","Rowdy",48,SR,LB,72,219,"Moundville",AL,US,"Hale County"
1015250,8,"Harris","Jerrell",5,SR,LB,75,242,"Gadsden",AL,US,"Gadsden City"
1038401,8,"Hart","Dee",1,FR,RB,69,187,"Orlando",FL,US,"Dr. Phillips"
1015240,8,"Hightower","Dont'a",30,JR,LB,76,260,"Lewisburg",TN,US,"Marshall County"
1030846,8,"Howell","Ben",25,JR,RB,69,202,"Gordo",AL,US,"Gordo"
1030862,8,"Hubbard","Adrian",42,FR,LB,78,237,"Lawrenceville",GA,US,"Norcross"
1030873,8,"Ivory","Brandon",62,FR,DL,76,308,"Memphis",TN,US,"East"
1038406,8,"James","Ronald",19,JR,WR,68,166,"Castro Valley",CA,US,"Bishop O'Dowd"
1038413,8,"Johnson","Kelly",31,SR,DS,75,230,"Bluffton",SC,US,"Providence Day"
1022894,8,"Johnson","Nico",35,JR,LB,75,245,"Andalusia",AL,US,"Andalusia"
1030871,8,"Joiner","Aaron",57,JR,OL,74,275,"Florence",AL,US,"Florence"
1015261,8,"Jones","Barrett",75,JR,OL,77,311,"Memphis",TN,US,"Evangelical Christian"
1038408,8,"Jones","Christion",22,FR,DB,71,175,"Adamsville",AL,US,"Minor"
1030861,8,"Jones","Harrison",82,FR,TE,76,248,"Memphis",TN,US,"Evangelical Christian"
1009541,8,"Jones","Phelon",9,SR,DB,71,194,"Moblie",AL,US,"LSU"
1015243,8,"Jordan","Chris",36,SR,LB,75,240,"Brentwood",TN,US,"Brentwood Academy"
1030864,8,"Kearns","Sam",43,SR,DB,66,155,"Mobile",AL,US,"McGill-Toolen"
1038428,8,"Kelly","Ryan",70,FR,OL,77,281,"West Chester",OH,US,"Lakota West"
1038418,8,"Keys","Tommy",48,FR,FB,74,230,"West Point",MS,US,"West Point"
1022891,8,"Kirkpatrick","Dre",21,JR,DB,75,192,"Gadsden",AL,US,"Gadsden City"
1030872,8,"Kouandjio","Arie",59,FR,OL,77,335,"Beltsville",MD,US,"DeMatha Catholic"
1038429,8,"Kouandjio","Cyrus",71,FR,OL,78,322,"Hyattsville",MD,US,"DeMatha Catholic"
1022896,8,"Lacy","Eddie",42,SO,RB,72,220,"Geismar",LA,US,"Dutchtown"
1015244,8,"Lester","Robert",37,JR,DB,74,210,"Foley",AL,US,"Foley"
1030880,8,"Lewis","Brandon",95,JR,DL,75,288,"Pleasant Grove",AL,US,"East Mississippi CC"
1030877,8,"Lindsay","Chad",78,FR,OL,74,287,"The Woodlands",TX,US,"The Woodlands"
1015260,8,"Love","Tyler",72,JR,OL,78,307,"Mountain Brook",AL,US,"Mountain Brook"
1038422,8,"Love","Wilson",51,FR,DL,75,276,"Mountain Brook",AL,US,"Mountain Brook"
1030853,8,"Lowery","Will",29,JR,DB,69,180,"Hoover",AL,US,"Hoover"
1038427,8,"Luatua","Issac",68,FR,OL,74,299,"La Mirada",CA,US,"La Mirada"
1030855,8,"Mandell","Cody",29,SO,P,76,202,"Lafayette",LA,US,"Acadiana"
1007949,8,"Maze","Marquis",4,SR,WR,70,180,"Birmingham",AL,US,"Tarrant"
1030847,8,"McAlister","Nathan",24,FR,WR,71,165,"Russellville",AL,US,"Russellville"
1022888,8,"McCarron","AJ",10,SO,QB,76,205,"Mobile",AL,US,"Saint Paul's Episcopal School"
1007955,8,"McCullough","Alfred",52,SR,OL,74,311,"Athens",AL,US,"Athens"
1030848,8,"Menzie","DeQuan",24,SR,DB,72,198,"Columbus",GA,US,"Copiah-Lincoln CC"
1030852,8,"Milliner","Dee",28,SO,DB,73,196,"Millbrook",AL,US,"Stanhope Elmore"
1022902,8,"Ming","William",56,SO,DL,75,283,"Athens",AL,US,"Athens"
1030856,8,"Mosley","C.J.",32,SO,LB,74,234,"Theodore",AL,US,"Theodore"
1022912,8,"Norwood","Kevin",83,SO,WR,74,193,"D'Iberville",MS,US,"D'Iberville"
1015232,8,"Ogilvie","Morgan",18,FR,QB,72,198,"Mountain Brook",AL,US,"Mountain Brook"
1030870,8,"Orr","Anthony",53,FR,DL,76,258,"Madison",AL,US,"Sparkman"
1038431,8,"Pagan","Jeoffrey",8,FR,DL,76,272,"Asheville",NC,US,"Asheville"
1022890,8,"Patrick","Tana",2,SO,LB,75,236,"Bridgeport",AL,US,"North Jackson"
1030851,8,"Perry","Nick",27,SO,DB,73,205,"Prattville",AL,US,"Prattville"
1038425,8,"Pettway","D.J.",57,FR,DL,74,272,"Pensacola",FL,US,"Pensacola Catholic"
1022901,8,"Raines","Russell",54,SO,OL,74,281,"Satsuma",AL,US,"Satsuma"
1022892,8,"Richardson","Trent",3,JR,RB,71,224,"Pensacola",FL,US,"Escambia"
1022917,8,"Shelley","Jeremy",90,JR,PK,70,165,"Raleigh",NC,US,"Broughton"
1030878,8,"Shepherd","Austin",79,FR,OL,77,321,"Buford",GA,US,"North Gwinnett"
1038432,8,"Shinn","Marvin",80,FR,WR,75,193,"Prichard",AL,US,"Vigor"
1030843,8,"Sims","Blake",6,FR,ATH,72,212,"Gainesville",GA,US,"Gainesville"
1030841,8,"Sims","Phillip",14,FR,QB,74,217,"Chesapeake",VA,US,"Oscar Smith"
1022906,8,"Skelton","Allen",74,JR,OL,73,267,"Coker",AL,US,"Tuscaloosa County"
1015235,8,"Smelley","Brad",17,SR,TE,75,229,"Tuscaloosa",AL,US,"American Christian"
1015266,8,"Square","Damion",92,JR,DL,75,285,"Houston",TX,US,"Yates"
1022904,8,"Steen","Anthony",61,SO,OL,75,303,"Lambert",MS,US,"Lee Academy"
1022899,8,"Stinson","Ed",49,SO,DL,76,279,"Homestead",FL,US,"South Dade"
1022898,8,"Strickland","William",46,SR,WR,72,191,"Tuscaloosa",AL,US,"Northridge"
1038411,8,"Sunseri","Vinnie",3,FR,DB,72,217,"Tuscaloosa",AL,US,"Northridge"
1038404,8,"Sylve","Bradley",16,FR,WR,71,170,"Port Sulphur",LA,US,"South Palquemines"
1038419,8,"Taylor","M.K.",49,SO,DS,70,208,"Anniston",AL,US,"Oxford"
66543,8,"Team","Team",,,,,,,,,
1015256,8,"Tinker","Carson",51,JR,DS,73,220,"Murfreesboro",TN,US,"Riverdale"
1030850,8,"Tinker","Nick",26,SO,RB,70,207,"Ralph",AL,US,"Tuscaloosa County"
1007965,8,"Underwood","Chris",87,SR,TE,76,243,"Vestavia Hills",AL,US,"Vestavia Hills"
1015246,8,"Upshaw","Courtney",41,SR,LB,74,265,"Eufaula",AL,US,"Eufaula"
1007963,8,"Vlachos","William",73,SR,OL,73,294,"Birmingham",AL,US,"Mountain Brook"
1030879,8,"Vogler","Brian",84,FR,TE,79,252,"Columbus",GA,US,"Brookstone"
1022907,8,"Warmack","Chance",65,JR,OL,75,320,"Atlanta",GA,US,"Westlake"
1038410,8,"Washington","Jabriel",26,FR,DB,71,165,"Jackson",TN,US,"Trinity Christian Academy"
1007966,8,"Watkins","Alex",91,SR,LB,75,234,"Brownsville",TN,US,"Haywood"
1030869,8,"Watkins","Ranzell",11,SO,DB,69,170,"Charlotte",NC,US,"Independence"
1030844,8,"White","DeAndrew",2,FR,WR,72,181,"Houston",TX,US,"North Shore"
1030845,8,"Williams","Jarrick",20,SO,DB,73,210,"Mobile",AL,US,"Blount"
1030865,8,"Williams","Jay",44,FR,P,75,221,"Thomasville",AL,US,"Thomasville"
1038423,8,"Williams","Jesse",54,JR,DL,76,319,"Brisbane",,AU,"Western Arizona CC"
1030874,8,"Williams","Kellen",63,SO,OL,75,305,"Lawrenceville",GA,US,"Brookwood"
1015265,8,"Williams","Michael",89,JR,TE,78,269,"Reform",AL,US,"Pickens County"
1022914,8,"Williams","Nick",9,SO,WR,70,185,"Fort Lauderdale",FL,US,"St. Thomas Aquinas"
1038409,8,"Woodson Jr.","Danny",25,FR,WR,73,205,"Mobile",AL,US,"LeFlore"
1015272,9,"Accursio","Sam",45,JR,TE,73,245,"Homestead",FL,US,"South Dade HS"
1038440,9,"Adams","Dequindre",20,FR,CB,70,175,"Columbus",GA,US,"Carver HS"
1022918,9,"Adams","Nick",12,SR,WR,74,195,"Walterboro",SC,US,"Fort Scott, Kan. JC"
1007978,9,"Amarikwa","Ugonna",19,SR,CB,72,180,"Houston",TX,US,"Hightower HS"
1038453,9,"Anderson","Colin",39,FR,K,70,170,"Stone Mountain",GA,US,"Stephenson HS"
1008019,9,"Arthur","Adam",66,SR,DL,74,275,"San Antonio",TX,US,"Reagan HS"
1030892,9,"Autrey","Billy",54,SO,OL,74,290,"Columbus",MS,US,"East Mississippi CC"
1030885,9,"Autry","D.A.",21,JR,LB,72,230,"Mize",MS,US,"Jones County JC"
1038473,9,"Backman","Kennard",86,FR,TE,75,225,"Austell",GA,US,"Whitefield Academy"
1030884,9,"Ballou","T.J.",2,SR,CB,72,200,"Russell",MS,US,"East Mississippi CC"
1038462,9,"Banks","Steven",58,SO,LB,72,215,"Birmingham",AL,US,"Minor HS"
1038470,9,"Banta","Jake",78,FR,LS,73,250,"Lawrenceville",GA,US,"Collins Hill HS"
1022935,9,"Bastien","Patrick",47,SO,LB,75,210,"Immokalee",FL,US,"Immokalee HS"
1038439,9,"Baumhower","Spencer",18,FR,QB,73,180,"Fairhope",AL,US,"Fairhope HS"
1030890,9,"Bender","Jamie",5,SR,S,71,195,"Raleigh",MS,US,"Jones County JC"
1022941,9,"Bento","Joe",6,JR,QB,74,200,"The Woodlands",TX,US,"The Woodlands Christian Academy"
1030896,9,"Boyett","Connor",77,SO,DL,77,250,"Danielsville",GA,US,"Madison County HS"
1038435,9,"Brown","Austin",11,FR,QB,73,195,"Flowery Branch",GA,US,"Flowery Branch HS"
1038472,9,"Brown","Rakayle",81,FR,WR,68,175,"Birmingham",AL,US,"Minor HS"
1022933,9,"Burdette","Marvin",43,JR,LB,71,230,"Batesville",MS,US,"South Panola HS"
1008004,9,"Calhoun","Greg",64,SR,OL,75,300,"Alexander City",AL,US,"Benjamin Russell HS"
1038466,9,"Calloway","Albert",68,FR,OL,72,285,"Irondale",AL,US,"Shades Valley HS"
1038442,9,"Calloway","David",23,SO,RB,68,195,"Conyers",GA,US,"Rockdale County"
1038469,9,"Carter","Wesley",72,FR,OL,76,280,"Purvis",MS,US,"Purvis HS"
1038476,9,"Casanova","Jose",93,FR,DL,74,230,"Vestavia Hills",AL,US,"Vestavia Hills HS"
1038478,9,"Christian","Jewel",96,JR,DL,74,290,"Osyka",MS,US,"SW Miss CC"
1038443,9,"Cockrell","Johnny",25,JR,S,72,200,"Columbus",MS,US,"East Mississippi CC"
1008010,9,"Coleman","Marquis",8,SR,CB,73,185,"Chester",SC,US,"Chester HS"
1038447,9,"Coles","Bashr",32,FR,RB,71,180,"Tucker",GA,US,"Tucker HS"
1038463,9,"Crenshaw","Keenen",59,FR,OL,74,295,"Lewisburg",TN,US,"Ensworth Academy"
1038445,9,"Crews","Tevin",30,FR,S,74,210,"Brent",AL,US,"Bibb County HS"
1038464,9,"Crumbley","Uneik",63,FR,OL,75,340,"Americus",GA,US,"Americus-Sumter HS"
1030883,9,"Crusoe","Jamarious",18,FR,CB,72,180,"Midfield",AL,US,"Midfield HS"
1038449,9,"Curtis","Sam",36,FR,LB,70,190,"Pleasant Grove",AL,US,"Pleasant Grove HS"
1015276,9,"Daniel","Chase",31,SR,S,75,200,"Birmingham",AL,US,"Hoover HS"
1030903,9,"Davis","Jay",9,FR,WR,73,185,"Lilburn",GA,US,"Parkview"
1022943,9,"Densmore","Ryan",62,SO,LS,73,210,"Morris",AL,US,"Mortimer Jordan HS"
1007999,9,"Edge","Terence",55,SR,OL,74,295,"Atlanta",GA,US,"Tri-Cities HS"
1007971,9,"Ellis","Bryan",10,SR,QB,74,200,"Byron",GA,US,"Peach County HS"
1038456,9,"Farmer","Lamarcus",42,FR,S,71,170,"Pensacola",FL,US,"West Florida Tech"
1030886,9,"Franklin","Greg",24,SO,RB,71,180,"Marietta",GA,US,"Marietta HS"
1038479,9,"Green","Aaron",98,FR,DL,75,290,"Indianapolis",IN,US,"Miles College"
1038475,9,"Grissett","Trey",92,FR,DL,77,230,"Warner Robins",GA,US,"Houston County HS"
1038458,9,"Haigler","Austin",49,FR,LB,75,245,"Maplesville",AL,US,"Isabella HS"
1038441,9,"Hampton","Jalen",20,FR,WR,71,190,"Leighton",AL,US,"Colbert County HS"
1022920,9,"Hearn","Patrick",16,JR,WR,73,180,"Quitman",MS,US,"Quitman HS"
1015310,9,"Henigan","Elliott",51,SR,DL,76,280,"Atlanta",GA,US,"The Lovett School"
1022951,9,"Herring","Stephen",83,SO,WR,73,185,"Anniston",AL,US,"Saks HS"
1015275,9,"Hicks","Andre",3,SR,CB,69,175,"Atlanta",GA,US,"Lovett School"
1030893,9,"Hix","John",57,FR,OL,74,275,"Auburn",AL,US,"Auburn HS"
1030889,9,"Hrabowskie","Rickey",49,SO,WR,73,175,"Hoover",AL,US,"Hoover HS"
1022946,9,"Hubbard","Chris",74,JR,OL,76,275,"Columbus",GA,US,"Carver HS"
1022942,9,"Ike","Kaycee",60,SO,OL,77,270,"Lawrenceville",GA,US,"Central Gwinnett HS"
1022934,9,"Irvin","Greg",46,JR,LB,71,210,"Demopolis",AL,US,"Demopolis HS"
1016361,9,"Jackson","Dontavius",4,JR,RB,70,205,"Franklin",GA,US,"Georgia"
1038480,9,"Jackson","Mickey",99,FR,DL,73,305,"Piedmont",AL,US,"Piedmont HS"
1038454,9,"Johnson","Lamar",4,JR,S,74,200,"Pascagoula",MS,US,"Mississippi Gulf Coast CC"
1038436,9,"Jones","Calvin",11,SO,S,70,175,"Petal",MS,US,"Copiah-Lincoln JC"
1038452,9,"Jones","Santonio",38,JR,LB,71,215,"Heidelberg",MS,US,"Jones County JC"
1015295,9,"Klein","Taylor",61,JR,LS,71,220,"Lexington",KY,US,"Paul L. Dunbar HS"
1022925,9,"Lester","Caleb",23,SO,CB,70,175,"Atlanta",GA,US,"Douglass HS"
1038477,9,"Long","Ty",94,FR,K,74,180,"Roswell",GA,US,"Roswell HS"
