"Player Code","Team Code","Last Name","First Name","Uniform Number","Class","Position","Height","Weight","Home Town","Home State","Home Country","Last School"
1022864,5,"Lartey","Emmanuel",31,SR,CB,71,181,"College Park",GA,US,"Banneker HS"
1046120,5,"Lawrence","Hakeem",10,FR,RB,68,175,"Miami",FL,US,"Hialeah-Miami Lakes HS"
1030830,5,"Lio","Micah",78,SO,OL,79,295,"Butler",PA,US,"Knoch HS"
1019305,5,"Mangum","Kurt",8,SR,LB,72,232,"Chandler",AZ,US,"Howard/Chandler HS"
1038378,5,"March","Justin",45,SO,LB,72,215,"Danville",IL,US,"Danville HS"
1046146,5,"Martin","Daryan",92,FR,DL,76,215,"Cincinnati",OH,US,"Princeton HS"
1030817,5,"Miller","ShelDon",32,JR,LB,72,210,"Monessen",PA,US,"Monessen HS"
1038364,5,"Morgan","Devonte",26,SO,S,71,179,"Cleveland",OH,US,"Glenville HS"
1046141,5,"Osborne","Quaison",71,FR,OL,76,300,"Hudson",OH,US,"Hudson HS"
1038375,5,"Paul","Zach",38,FR,P,75,185,"Broadview Heights",OH,US,"Padua HS"
1022886,5,"Petrides","Joe",72,JR,OL,78,271,"Baltimore",MD,US,"Archbishop Curley HS"
1053466,5,"Pettica","Joseph",42,,,,,,,,
1038356,5,"Pohl","Kyle",16,FR,QB,75,213,"Farmersville",OH,US,"Valley View HS"
1030809,5,"Potts","Dylan",14,JR,WR,71,191,"Sardis",OH,US,"River HS"
1046144,5,"Prather","Marcus",9,FR,QB,74,202,"Steubenville",OH,US,"Steubenville HS"
1046142,5,"Pratt","Andrew",80,FR,WR,77,205,"North Canton",OH,US,"Green HS"
1046145,5,"Presley","Albert",91,FR,DE,74,220,"Marietta",GA,US,"Dean College (Mass.)/Wheeler HS"
1038400,5,"Price","James",99,FR,DL,74,308,"Braddock",PA,US,"Woodland Hills HS"
1022861,5,"Procter","Nolan",19,JR,WR,69,165,"Southfield",MI,US,"Wylie E. Groves HS"
1022877,5,"Pughsley","Jarrod",76,JR,OL,76,290,"Lima",OH,US,"Lima Senior HS"
1046135,5,"Rachal","John",59,FR,LB,74,210,"Fort Lauderdale",FL,US,"Dillard HS"
1038379,5,"Ransom","Gary",47,SO,LB,72,212,"Zanesville",OH,US,"Zanesville HS"
1015208,5,"Richmond","Josh",33,SR,S,71,190,"Passaic",NJ,US,"Milford Academy (N.Y.)/St. Mary HS"
1030833,5,"Ritossa","Anthony",87,SO,TE,76,220,"Kirtland",OH,US,"Kirtland HS"
1038384,5,"Rizzo","Vinnie",52,SR,OL,75,285,"Manhasset",NY,US,"Nassau CC (N.Y.)/Manhasset HS"
1038365,5,"Robinson","Johnny",27,SO,S,70,180,"Cleveland",OH,US,"Glenville HS"
1022887,5,"Root","Jon",86,JR,TE,78,242,"Fairview",PA,US,"Erie Cathedral Prep HS"
1038353,5,"Rossi","Nick",44,SO,LB,72,231,"Moosic",PA,US,"Riverside HS"
1030818,5,"Sconiers","Keith",35,JR,WR,73,185,"Calumet Park",IL,US,"H.L. Richards HS"
1046137,5,"Scott","DeAndre",6,FR,CB,70,175,"Frederick",MD,US,"Hargrave Military Academy (Va.)/Thomas Johnson HS"
1038398,5,"Seeman","Connor",93,JR,LB,75,226,"Copley",OH,US,"Copley HS"
1038359,5,"Senter","John",19,FR,CB,70,160,"Huber Heights",OH,US,"Wayne HS"
1030838,5,"Skolmutch","Paul",98,SR,DL,74,245,"Glenmont",OH,US,"West Holmes HS"
1030823,5,"Smith","L.T.",3,SO,WR,72,199,"Painesville",OH,US,"Riverside HS"
1038367,5,"Staten","Marvin",28,SO,RB,70,205,"Staten Island",NY,US,"Tottenville HS"
1038376,5,"Stein","Robert",48,FR,K,69,172,"Cincinnati",OH,US,"Sycamore HS"
1022868,5,"Steiner","Adam",43,SR,LS,74,215,"Canton",OH,US,"GlenOak HS"
1015219,5,"Straight","Mitch",64,SR,OL,77,300,"Russell",PA,US,"Eisenhower HS"
1030832,5,"Suel","Marquelo",15,SR,WR,75,195,"Fort Wayne",IN,US,"Allan Hancock CC (Calif.)/Paul Harding HS"
1038390,5,"Switzer","Travis",67,SO,OL,75,277,"Lancaster",PA,US,"Conestoga Valley HS"
66540,5,"Team","Team",,,,,,,,,
1046133,5,"Turner","Jamel",55,FR,DE,75,215,"Youngstown",OH,US,"Butler CC (Kan.)/Fork Union Military Academy (Va.)/Ursuline HS"
1046127,5,"Turner","James",39,FR,S,70,200,"Fairfield",OH,US,"Fairfield HS"
1038363,5,"Washington","Carl",24,FR,CB,70,185,"Columbus",OH,US,"Eastmoor Academy HS"
1021852,5,"Williams","Dalton",13,SR,QB,76,230,"Coppell",TX,US,"Stephen F. Austin/Coppell HS"
1038386,5,"Williams","Isaiah",56,SO,DL,75,271,"Cleveland",OH,US,"John Adams HS"
1030825,5,"Williams","Jamar",50,JR,LB,71,215,"Columbus",OH,US,"Westerville South HS"
1038361,5,"Williams","Tyler",22,SO,RB,67,155,"Cincinnati",OH,US,"Colerain HS"
1038399,5,"Young","Robert",95,JR,DL,72,250,"Akron",OH,US,"Firestone HS"
1046151,8,"Aldag","Edward",14,FR,QB,72,183,"Birmingham",AL,US,"Mountain Brook"
1046179,8,"Anderson","Ryan",7,FR,LB,74,252,"Daphne",AL,US,"Daphne"
1022900,8,"Atchison","Jonathan",19,JR,LB,75,236,"Atlanta",GA,US,"Douglass"
1046186,8,"Ball","Dakota",94,FR,DL,74,295,"Lindale",GA,US,"Pepperell"
1046183,8,"Barrineau","Parker",87,SO,WR,72,175,"Northport",AL,US,"American Christian Academy"
1022908,8,"Bell","Kenny",7,JR,WR,73,180,"Rayville",LA,US,"Rayville"
1046149,8,"Belue","Deion",13,JR,DB,71,179,"Tuscambia",AL,US,"Northeast Mississippi CC"
1038412,8,"Bierbower","Jerrod",31,SO,DB,73,185,"Dublin",OH,US,"Coffman"
1046170,8,"Black","Chris",5,FR,WR,71,178,"Jacksonville",FL,US,"First Coast"
1022915,8,"Bonds","Chris",93,JR,DL,76,273,"Columbia",SC,US,"Richland Northeast"
1030858,8,"Bush","Hunter",22,SR,DB,71,195,"Wetumpka",AL,US,"Wetumpka"
1038407,8,"Calloway","Brent",21,FR,LB,73,217,"Russellville",AL,US,"Russellville"
1030857,8,"Castille","Caleb",17,SO,DB,71,170,"Birmingham",AL,US,"Briarwood Christian"
1038426,8,"Clinton-Dix","Ha'Sean",6,SO,DB,73,209,"Orlando",FL,US,"Dr. Phillips"
1046160,8,"Collins","Landon",26,FR,DB,72,202,"Geismar",LA,US,"Dutchtown"
1038405,8,"Cook","Levi",18,SR,DB,70,190,"Decatur",AL,US,"Decatur"
1046185,8,"Cooper","Amari",9,FR,WR,73,198,"Miami",FL,US,"Northwestern"
1038414,8,"DePriest","Trey",33,SO,LB,74,245,"Springfield",OH,US,"Springfield"
1046161,8,"Devall","Denzel",30,FR,LB,74,243,"Bastrop",LA,US,"Bastrop"
1038434,8,"Dial","Quinton",90,SR,DL,78,304,"Pinson",AL,US,"East Mississippi CC"
1038424,8,"Dickerson","Josh",55,SO,LB,73,238,"Evans",GA,US,"Lakeside"
1038417,8,"Dickson","Xzavier",47,SO,LB,75,262,"Griffin",GA,US,"Griffin"
1046188,8,"Drake","Dillon",98,SO,K,69,175,"Fort Walton Beach",FL,US,"Choctawhatchee"
1046153,8,"Drake","Kenyan",17,FR,RB,73,204,"Powder Spring",GA,US,"Hillgrove"
1046156,8,"Ellison","Dustin",19,SO,QB,72,180,"Monroeville",AL,US,"Monroe Academy"
1038402,8,"Ely","Phillip",12,FR,QB,73,198,"Tampa",FL,US,"Plant"
1038433,8,"Faciane","Malcolm",85,FR,TE,77,259,"Picayune",MS,US,"Picayune Memorial"
1038416,8,"Fanning","LaMichael",44,FR,DL,79,298,"Hamilton",GA,US,"Harris County"
1022909,8,"Fluker","D.J.",76,JR,OL,78,335,"Foley",AL,US,"Foley"
1030863,8,"Foster","Cade",43,JR,PK,73,218,"Southlake",TX,US,"Southlake Carroll"
1030866,8,"Fowler","Jalston",45,JR,RB,73,242,"Mobile",AL,US,"Vigor"
1046167,8,"Freitag","Kurt",41,FR,TE,76,240,"Buford",GA,US,"Buford"
1030839,8,"Fulton","John",10,JR,DB,72,187,"Manning",SC,US,"Manning"
1046173,8,"Greene","Brandon",58,FR,OL,77,292,"Ellenwood",GA,US,"Cedar Grove"
1046189,8,"Griffith","Adam",99,FR,PK,70,174,"Calhoun",GA,US,"Calhoun"
1046180,8,"Gulledge","Caleb",74,FR,OL,76,280,"Prattville",AL,US,"Prattville"
1030868,8,"Harrell","Rowdy",48,SR,LB,72,221,"Moundville",AL,US,"Hale County"
1038401,8,"Hart","Dee",1,FR,RB,69,190,"Orlando",FL,US,"Dr. Phillips"
1046165,8,"Hayes","Tyler",36,FR,LB,74,210,"Thomasville",AL,US,"Thomasville"
1030846,8,"Howell","Ben",34,SR,RB,69,194,"Gordo",AL,US,"Gordo"
1030862,8,"Hubbard","Adrian",42,SO,LB,78,248,"Lawrenceville",GA,US,"Norcross"
1030873,8,"Ivory","Brandon",62,SO,DL,76,315,"Memphis",TN,US,"East"
1038413,8,"Johnson","Kelly",31,SR,TE,75,230,"Bluffton",SC,US,"Providence Day"
1022894,8,"Johnson","Nico",35,SR,LB,75,245,"Andalusia",AL,US,"Andalusia"
1030871,8,"Joiner","Aaron",57,SR,OL,74,265,"Florence",AL,US,"Florence"
1015261,8,"Jones","Barrett",75,SR,OL,77,302,"Germantown",TN,US,"Evangelical Christian"
1038408,8,"Jones","Christion",22,SO,WR,71,185,"Adamsville",AL,US,"Minor"
1046181,8,"Jones","Cyrus",8,FR,ATH,70,192,"Baltimore",MD,US,"Gilman"
1030861,8,"Jones","Harrison",82,SO,TE,76,244,"Germantown",TN,US,"Evangelical Christian"
1038428,8,"Kelly","Ryan",70,FR,OL,77,288,"West Chester",OH,US,"Lakota West"
1046182,8,"Kirven","Korren",85,FR,DL,77,292,"Lynchburg",VA,US,"Brookville"
1030872,8,"Kouandjio","Arie",77,SO,OL,77,310,"Hyattsville",MD,US,"DeMatha Catholic"
1038429,8,"Kouandjio","Cyrus",71,SO,OL,78,311,"Hyattsville",MD,US,"DeMatha Catholic"
1022896,8,"Lacy","Eddie",42,JR,RB,72,220,"Geismar",LA,US,"Dutchtown"
1046187,8,"Lake","Darren",95,FR,DL,75,315,"York",AL,US,"Sumter County"
1046159,8,"Lee","Dillon",25,FR,LB,76,240,"Buford",GA,US,"Buford"
1015244,8,"Lester","Robert",37,SR,DB,74,210,"Foley",AL,US,"Foley"
1030877,8,"Lindsay","Chad",78,SO,OL,74,290,"The Woodlands",TX,US,"The Woodlands"
1038422,8,"Love","Wilson",51,FR,DL,75,281,"Mountain Brook",AL,US,"Mountain Brook"
1046177,8,"Luatua","Isaac",68,FR,OL,74,313,"La Mirada",CA,US,"La Mirada"
1046184,8,"Magee","Josh",88,FR,WR,72,170,"Hoover",AL,US,"Hoover"
1030855,8,"Mandell","Cody",29,JR,P,76,202,"Lafayette",LA,US,"Acadiana"
1030847,8,"McAlister","Nathan",24,SR,WR,71,165,"Russellville",AL,US,"Russellville"
1022888,8,"McCarron","AJ",10,JR,QB,76,210,"Mobile",AL,US,"Saint Paul's Episcopal School"
1045160,8,"McCarron","Corey",47,SO,TE,74,240,"Mobile",AL,US,"Spanish Fort"
1030852,8,"Milliner","Dee",28,JR,DB,73,199,"Millbrook",AL,US,"Stanhope Elmore"
1022902,8,"Ming","William",56,JR,DL,75,283,"Athens",AL,US,"Athens"
1046148,8,"Morris","Alec",11,FR,QB,75,225,"Allen",TX,US,"Allen"
1046157,8,"Morton","Taylor",23,SO,DB,71,185,"Centreville",AL,US,"Bibb County"
1030856,8,"Mosley","C.J.",32,JR,LB,74,232,"Theodore",AL,US,"Theodore"
1046175,8,"Newsome","Michael",64,SO,DL,74,250,"Cockeysville",MD,US,"Boys' Latin"
1046174,8,"Nicholson","Harold",59,SO,OL,77,292,"Columbus",OH,US,"St. Francis DeSales"
1022912,8,"Norwood","Kevin",83,JR,WR,74,195,"D'Iberville",MS,US,"D'Iberville"
1046168,8,"Nysewander","Michael",46,SO,TE,73,230,"Hoover",AL,US,"Hoover"
1030870,8,"Orr","Anthony",53,SO,DL,76,258,"Madison",AL,US,"Sparkman"
1046164,8,"Owens","Tyler",34,SO,LB,72,220,"Columbiana",AL,US,"Clay-Chalkville"
1038431,8,"Pagan","Jeoffrey",8,SO,DL,76,285,"Asheville",NC,US,"Asheville"
1022890,8,"Patrick","Tana",11,JR,LB,75,236,"Bridgeport",AL,US,"North Jackson"
1030851,8,"Perry","Nick",27,JR,DB,73,208,"Prattville",AL,US,"Prattville"
1038425,8,"Pettway","D.J.",57,FR,DL,74,285,"Pensacola",FL,US,"Pensacola Catholic"
1046154,8,"Philpot","Parker",17,JR,DB,70,180,"Alpharetta",GA,US,"Milton"
1046163,8,"Polk","Marcus",33,SO,WR,68,180,"Lithonia",GA,US,"Woodward Academy"
1046155,8,"Ragland","Reggie",18,FR,LB,74,247,"Madison",AL,US,"Bob Jones"
1022901,8,"Raines","Russell",54,JR,OL,74,277,"Satsuma",AL,US,"Satsuma"
1046150,8,"Reed","Ty",13,JR,QB,73,190,"Rocky Hill",CT,US,"Rocky Hill"
1046162,8,"Roberts","Trey",32,FR,RB,72,189,"Mobile",AL,US,"McGill-Toolen"
1022917,8,"Shelley","Jeremy",5,SR,PK,70,165,"Raleigh",NC,US,"Broughton"
1030878,8,"Shepherd","Austin",79,SO,OL,77,312,"Buford",GA,US,"North Gwinnett"
1046176,8,"Shine","Alex",67,FR,OL,75,300,"Scottsdale",AZ,US,"Chaparral"
1038432,8,"Shinn","Marvin",80,FR,WR,75,198,"Prichard",AL,US,"Vigor"
1030843,8,"Sims","Blake",6,SO,RB,72,212,"Gainesville",GA,US,"Gainesville"
1046158,8,"Smith","Geno",24,FR,DB,72,182,"Atlanta",GA,US,"St. Pius X"
1015266,8,"Square","Damion",92,SR,DL,75,286,"Houston",TX,US,"Yates"
1022904,8,"Steen","Anthony",61,JR,OL,75,303,"Lambert",MS,US,"Lee Academy"
1022899,8,"Stinson","Ed",49,JR,DL,76,282,"Homestead",FL,US,"South Dade"
1038411,8,"Sunseri","Vinnie",3,SO,DB,72,215,"Tuscaloosa",AL,US,"Northridge"
1038404,8,"Sylve","Bradley",16,FR,DB,71,178,"Port Sulphur",LA,US,"South Palquemines"
1046171,8,"Taylor","Alphonse",50,FR,DL,77,340,"Mobile",AL,US,"Davidson"
1038419,8,"Taylor","MK",52,JR,LS,70,210,"Oxford",AL,US,"Oxford"
66543,8,"Team","Team",,,,,,,,,
1015256,8,"Tinker","Carson",51,SR,DS,73,220,"Murfreesboro",TN,US,"Riverdale"
1046172,8,"Tomlinson","Dalvin",52,FR,DL,74,266,"McDonaugh",GA,US,"Henry County"
1030879,8,"Vogler","Brian",84,SO,TE,79,258,"Columbus",GA,US,"Brookstone"
1046178,8,"Waldrop","Paul",69,FR,OL,76,267,"Phenix City",AL,US,"Central"
1022907,8,"Warmack","Chance",65,SR,OL,75,320,"Atlanta",GA,US,"Westlake"
1038410,8,"Washington","Jabriel",23,FR,DB,71,183,"Jackson",TN,US,"Trinity Christian Academy"
1030869,8,"Watkins","Ranzell",11,JR,DB,69,172,"Charlotte",NC,US,"Independence"
1030844,8,"White","DeAndrew",2,SO,WR,72,185,"Houston",TX,US,"North Shore"
1046169,8,"Whorton","Wilson",46,SO,P,70,175,"Leeds",AL,US,"Briarwood Christian"
1046152,8,"Williams","Eddie",15,FR,WR,75,204,"Panama City Beach",FL,US,"Arnold"
1030845,8,"Williams","Jarrick",20,JR,DB,73,212,"Mobile",AL,US,"Blount"
1038423,8,"Williams","Jesse",54,SR,DL,76,320,"Brisbane",,AU,"Western Arizona CC"
1030874,8,"Williams","Kellen",63,JR,OL,75,303,"Lawrenceville",GA,US,"Brookwood"
1015265,8,"Williams","Michael",89,SR,TE,78,269,"Reform",AL,US,"Pickens County"
1022914,8,"Williams","Nick",18,JR,WR,70,185,"Fort Lauderdale",FL,US,"St. Thomas Aquinas"
1038409,8,"Woodson Jr.","Danny",81,FR,WR,73,195,"Mobile",AL,US,"LeFlore"
1046166,8,"Yeldon","T.J.",4,FR,RB,74,216,"Daphne",AL,US,"Daphne"
1015272,9,"Accursio","Sam",45,SR,TE,73,245,"Homestead",FL,US,"South Dade HS"
1038440,9,"Adams","Dequindre",20,FR,CB,70,190,"Columbus",GA,US,"Carver HS"
1022918,9,"Adams","Nick",12,SR,WR,74,205,"Walterboro",SC,US,"Fort Scott, Kan. JC"
1038453,9,"Anderson","Colin",39,FR,K,70,185,"Stone Mountain",GA,US,"Stephenson HS"
1030892,9,"Autrey","Billy",54,JR,OL,74,290,"Columbus",MS,US,"East Mississippi CC"
1038473,9,"Backman","Kennard",86,SO,TE,75,258,"Austell",GA,US,"Whitefield Academy"
1038462,9,"Banks","Steven",58,JR,LB,72,224,"Birmingham",AL,US,"Minor HS"
1022935,9,"Bastien","Patrick",47,JR,LB,75,227,"Immokalee",FL,US,"Immokalee HS"
1022941,9,"Bento","Joe",6,SR,QB,74,210,"The Woodlands",TX,US,"The Woodlands Christian Academy"
1046213,9,"Blankenship","Cameron",71,FR,OL,76,305,"Alexander City",AL,US,"Benjamin Russell HS"
1030896,9,"Boyett","Connor",48,JR,DT,77,267,"Danielsville",GA,US,"Madison County HS"
1046195,9,"Brackett","Kelton",21,FR,CB,71,186,"Mobile",AL,US,"Blount HS"
1038435,9,"Brown","Austin",11,FR,QB,73,208,"Flowery Branch",GA,US,"Flowery Branch HS"
1046193,9,"Brown","Devon",19,FR,CB,71,182,"Hoover",AL,US,"Spain Park HS"
1038472,9,"Brown","Rakayle",81,SO,WR,68,169,"Birmingham",AL,US,"Minor HS"
1022933,9,"Burdette","Marvin",43,SR,LB,71,230,"Batesville",MS,US,"South Panola HS"
1046209,9,"Byrd","Roscoe",56,FR,DT,75,319,"Albany",GA,US,"Albany HS"
1038466,9,"Calloway","Albert",68,SO,OL,72,285,"Irondale",AL,US,"Shades Valley HS"
1038442,9,"Calloway","David",29,JR,RB,68,195,"Conyers",GA,US,"Rockdale County"
1038469,9,"Carter","Wesley",72,FR,OL,76,280,"Purvis",MS,US,"Purvis HS"
1038476,9,"Casanova","Jose",93,FR,DE,74,270,"Vestavia Hills",AL,US,"Vestavia Hills HS"
1046197,9,"Challenger","Destin",25,FR,LB,71,215,"Hoover",AL,US,"Spain Park HS"
1038478,9,"Christian","Jewel",96,JR,DT,74,295,"Osyka",MS,US,"SW Miss CC"
1038447,9,"Coles","Bashr",32,FR,RB,71,212,"Tucker",GA,US,"Tucker HS"
1046212,9,"Craft","Ben",7,FR,QB,74,200,"Chelsea",AL,US,"Briarwood Christian"
1038445,9,"Crews","Tevin",31,FR,LB,74,212,"Brent",AL,US,"Bibb County HS"
1038464,9,"Crumbley","Uneik",63,FR,OL,75,327,"Americus",GA,US,"Americus-Sumter HS"
1046201,9,"Davis","Grant",35,FR,TE,76,255,"Kingwood",TX,US,"Kingwood HS"
1030903,9,"Davis","Jay",9,SO,WR,73,194,"Lilburn",GA,US,"Parkview"
1046221,9,"Elliott","Max",97,FR,DE,75,240,"Hoover",AL,US,"Air Force Academy"
1038456,9,"Farmer","Lamarcus",3,FR,S,71,170,"Pensacola",FL,US,"West Florida Tech HS"
1046214,9,"Forehand","Justin",73,FR,OL,78,290,"Pelham",AL,US,"Pelham HS"
1030886,9,"Franklin","Greg",24,JR,RB,71,197,"Marietta",GA,US,"Marietta HS"
1046204,9,"Ganus","Jake",4,FR,S,74,190,"Chelsea",AL,US,"Chelsea HS"
1046222,9,"Gordon","Devin",99,FR,DL,76,285,"Gadsden",AL,US,"Gadsden City HS"
1046220,9,"Gray","Neal",91,FR,DE,73,225,"Chelsea",AL,US,"Chelsea HS"
1038479,9,"Green","Aaron",98,SO,DT,75,300,"Indianapolis",IN,US,"Miles College"
1046217,9,"Greer","Josh",8,FR,QB,76,215,"Arlington",TX,US,"Arlington HS"
1038475,9,"Grissett","Trey",18,SO,DE,77,260,"Warner Robins",GA,US,"Houston County HS"
1046215,9,"Haqq","Hisham",75,FR,OL,76,305,"Huntsville",AL,US,"Grissom HS"
1046200,9,"Heard","Quentin",33,FR,CB,70,195,"Leesburg",GA,US,"Deerfield-Windsor School"
1022920,9,"Hearn","Patrick",16,SR,WR,73,203,"Quitman",MS,US,"Quitman HS"
1046218,9,"Height","Nyiakki",8,FR,S,74,190,"Marietta",GA,US,"Osborne HS"
1022951,9,"Herring","Stephen",83,JR,WR,73,190,"Anniston",AL,US,"Saks HS"
1030893,9,"Hix","John",57,SO,OL,74,270,"Auburn",AL,US,"Auburn HS"
1030889,9,"Hrabowskie","Rickey",84,JR,WR,73,187,"Hoover",AL,US,"Hoover HS"
1022946,9,"Hubbard","Chris",74,SR,OL,76,285,"Columbus",GA,US,"Carver HS"
1046202,9,"Hundley","Jamal",36,FR,WR,69,180,"Trussville",AL,US,"Hewiit-Trussville"
1022942,9,"Ike","Kaycee",60,JR,OL,77,293,"Lawrenceville",GA,US,"Central Gwinnett HS"
1022934,9,"Irvin","Greg",7,SR,LB,71,218,"Demopolis",AL,US,"Demopolis HS"
1016361,9,"Jackson","Dontavius",4,SR,RB,70,214,"Franklin",GA,US,"Georgia"
1038454,9,"Johnson","Lamar",6,SR,S,74,205,"Pascagoula",MS,US,"Mississippi Gulf Coast CC"
1038436,9,"Jones","Calvin",11,JR,S,70,187,"Petal",MS,US,"Copiah-Lincoln JC"
1038452,9,"Jones","Santonio",38,SR,LB,71,220,"Heidelberg",MS,US,"Jones County JC"
1046205,9,"Jones","Shaq",42,FR,LB,75,200,"Lannett",AL,US,"Lannett HS"
1015295,9,"Klein","Taylor",61,SR,LS,71,220,"Lexington",KY,US,"Paul L. Dunbar HS"
1046190,9,"Landers","Vashon",10,FR,CB,73,175,"Opelika",AL,US,"Opelika HS"
1038477,9,"Long","Ty",2,SO,K,74,188,"Roswell",GA,US,"Roswell HS"
1022949,9,"Longoria","Jordan",87,JR,TE,76,215,"Atlanta",GA,US,"St. Pius X HS"
1038446,9,"Mickens","Tamar",30,SO,RB,70,200,"Birmingham",AL,US,"Spain Park HS"
1038438,9,"Miller","Mike",17,FR,QB,74,195,"West Palm Beach",FL,US,"The King's Academy"
1046208,9,"Morris","Jontavius",55,FR,DT,74,295,"Albany",GA,US,"Albany HS"
1038444,9,"Mostella","D'Andre",27,SR,RB,68,188,"Danville",VA,US,"UVA Wise"
1038465,9,"Mullins","Hunter",36,SO,P,75,195,"Tallassee",AL,US,"Tallassee HS"
1038468,9,"Naumann","Hayden",70,FR,OL,77,280,"Decatur",AL,US,"Decatur HS"
