"Player Code","Team Code","Last Name","First Name","Uniform Number","Class","Position","Height","Weight","Home Town","Home State","Home Country","Last School"
73100,8,"Rayford","Forress",31,SO,DB,,,,,,
84901,8,"Reamer",,13,,,,,,,,
45338,8,"Roach","Freddie",8,SR,LB,,,,,,
73101,8,"Roach","Will",83,SO,WR,,,,,,
73102,8,"Robinson","Ramzee",1,JR,DB,,,,,,
73103,8,"Robinson","Travis",24,SO,DB,,,,,,
65904,8,"Ryans","DeMeco",35,SR,LB,,,,,,
45370,8,"Sanders","Mark",63,SR,OL,,,,,,
73104,8,"Saunders","Keith",94,SO,DL,,,,,,
84907,8,"Saxby","Ryan",43,SR,K,,,,,,
73105,8,"Schatz","Jeremy",25,SR,P,,,,,,
84906,8,"Simpson",,42,,,,,,,,
87260,8,"Spaulding",,66,,,,,,,,
73106,8,"Stabler","B.J.",61,SO,OL,,,,,,
73107,8,"Stamps","Marcel",6,SO,WR,,,,,,
45379,8,"Tatum","Kyle",58,JR,OL,,,,,,
66543,8,"Team","Team",,,,,,,,,
73109,8,"Thrash","Adam",8A,SO,QB,,,,,,
73110,8,"Townsend","Theo",29,SO,RB,,,,,,
73108,8,"Traylor","Bennett",66,SO,OL,,,,,,
73111,8,"Turner","Chris",98,SR,DL,,,,,,
73118,8,"Vandervoort","Kenneth",44,SO,LB,,,,,,
73112,8,"Waldrop","Demarcus",44,SO,LB,,,,,,
73113,8,"Walker","Nick",88,SO,TE,,,,,,
73114,8,"West","Travis",76,SO,OL,,,,,,
84902,8,"Wilson","John Parker",14,FR,QB,,,,,,
73115,8,"Wingo","Jake",23,SO,LB,,,,,,
73117,8,"Wright","Tramayne",86,SO,DL,,,,,,
81926,9,"Aldred","Justin",59,FR,LB,,,,,,
73140,9,"Alexander","Brandon",37,FR,RB,,,,,,
81924,9,"Arnold","Joseph",56,SO,OL,,,,,,
81949,9,"Barclay","Derrick",93,SO,DL,,,,,,
81931,9,"Barrett","Chris",66,SO,OL,,,,,,
45392,9,"Batusic","Matt",50,SR,OL,,,,,,
81943,9,"Bigham","Gershom",85,FR,WR,,,,,,
60913,9,"Bissinger","Kyle",7A,JR,DL,,,,,,
81900,9,"Bivens","Rodney",19,FR,QB,,,,,,
81947,9,"Blanchard","Larry",89,FR,DL,,,,,,
81941,9,"Blanks","Chris",83,FR,WR,,,,,,
81897,9,"Bobo","Adam",18,FR,WR,,,,,,
81888,9,"Brown","Anthony",2B,SO,WR,,,,,,
81891,9,"Brown","Steven",8,SO,WR,,,,,,
45394,9,"Burks","Dan",34,JR,RB,,,,,,
81911,9,"Carlisle","Brandon",31,FR,DB,,,,,,
81910,9,"Carnethon","Greg",30,FR,DB,,,,,,
73144,9,"Carter","Richard",95,FR,DL,,,,,,
64976,9,"Chaney","Trey",20,JR,RB,,,,,,
81945,9,"Cleveland","Chico",87,SR,TE,,,,,,
73119,9,"Condry","Gerod",26,SO,LB,,,,,,
45400,9,"Cook","Jhun",5,SR,WR,,,,,,
64977,9,"Coon","Nick",29,JR,WR,,,,,,
60915,9,"Cosper","Dominique",21,SR,DB,,,,,,
81892,9,"Davis","DeMarcus",13,SO,WR,,,,,,
81935,9,"Devault","Barrett",71,FR,OL,,,,,,
64978,9,"Dismuke","Jamarius",79,SO,OL,,,,,,
81921,9,"Dowdell","Alex",50,FR,LB,,,,,,
60916,9,"Drinkard","Norris",25,JR,WR,,,,,,
81896,9,"Dunbar","Will",18,SO,DB,,,,,,
60918,9,"Duncan","Carl",9,SR,WR,,,,,,
73121,9,"Edwards","Willie",14,SO,WR,,,,,,
73122,9,"Elliott","Marculus",28,JR,RB,,,,,,
64979,9,"Erwin","Jordan",81,JR,TE,,,,,,
64980,9,"Evans","Will",13,JR,DB,,,,,,
45405,9,"Falany","Curtis",17,JR,QB,,,,,,
81904,9,"Felder","Chris",23,JR,DB,,,,,,
81917,9,"Foster","Nick",46,FR,RB,,,,,,
64981,9,"Fuqua","Durrell",32,SO,DB,,,,,,
81934,9,"Gilbert","Jared",71,FR,TE,,,,,,
73142,9,"Guyton","Kris",57,FR,LB,,,,,,
45412,9,"Hackney","Darrell",4,SR,QB,,,,,,
81932,9,"Haddad","Nick",67,FR,OL,,,,,,
81928,9,"Hamby","Jeff",62,FR,OL,,,,,,
73124,9,"Hamlin","Jason",88,JR,DL,,,,,,
45414,9,"Hampton","Cedric",80,SR,TE,,,,,,
81912,9,"Hannah","John",38,JR,RB,,,,,,
81927,9,"Happe","Joe",60,FR,DL,,,,,,
73125,9,"Harris","Quinton",69,JR,OL,,,,,,
73126,9,"Haynes-Dalton","Tony",96,JR,DL,,,,,,
73145,9,"Henderson","Joe",51,FR,LB,,,,,,
81886,9,"Hendricks","Carlos",1,SR,DB,,,,,,
81920,9,"Hines","David",49,SO,LB,,,,,,
81933,9,"Holifield","Adam",68,FR,OL,,,,,,
81940,9,"Hoover","Vernard",82,SO,WR,,,,,,
64974,9,"Horne","Joey",75,JR,OL,,,,,,
81923,9,"Howanitz","Todd",56,FR,DL,,,,,,
81936,9,"Huckestein","Brian",72,FR,OL,,,,,,
73146,9,"Hughey","Nolan",33,FR,RB,,,,,,
81889,9,"Hunt","Sam",3,SO,QB,,,,,,
81948,9,"Jeffries","Brandon",92,JR,DL,,,,,,
81899,9,"Johnson","Carl",19,SO,DB,,,,,,
73127,9,"Johnson","Cortlin",89,JR,TE,,,,,,
81907,9,"Jones","Cory",26,FR,RB,,,,,,
81905,9,"Jones","Nick",23,FR,WR,,,,,,
45421,9,"Kendrick","Sam",42,SR,DL,,,,,,
73129,9,"Keys","Tommie",64,SR,OL,,,,,,
81919,9,"King","Orlandus",48,JR,LB,,,,,,
81939,9,"Lampton","Marcus",77,SR,OL,,,,,,
81942,9,"Lankford","Zach",84,FR,TE,,,,,,
81937,9,"Leon","Alan",73,JR,OL,,,,,,
73130,9,"Lindsey","Reggie",11,SR,WR,,,,,,
81925,9,"Madden","Brandon",58,FR,DL,,,,,,
73131,9,"Mark","Marcus",55,JR,LB,,,,,,
81903,9,"Maurice","Jaime",22,JR,WR,,,,,,
64982,9,"McElveen","Jermaine",98,JR,DL,,,,,,
73132,9,"McSwain","Larry",44,JR,DL,,,,,,
81893,9,"Mencer","Sylvester",15,FR,WR,,,,,,
64983,9,"Miller","David",91,JR,DL,,,,,,
45428,9,"Mullins","Parker",86,JR,P,,,,,,
81887,9,"Northington","Jonathan",1B,SO,WR,,,,,,
81914,9,"Ownbey","Taylor",40,JR,LB,,,,,,
81944,9,"Petway","Adam",86,FR,TE,,,,,,
81901,9,"Pittman","Reggie",21,FR,RB,,,,,,
60924,9,"Prime","Blake",36,SR,LB,,,,,,
81890,9,"Ray","Skylar",6B,FR,QB,,,,,,
60925,9,"Register","Brandon",2,JR,DB,,,,,,
73134,9,"Respress","Clarence",54,JR,DL,,,,,,
45433,9,"Respress","Ernest",76,SR,DL,,,,,,
65930,9,"Rhodes","Lance",12,SR,WR,,,,,,
60926,9,"Rogers","Cornelius",70,JR,OL,,,,,,
81902,9,"Sanders","Kevin",22,FR,DB,,,,,,
81922,9,"Seitz","Jake",53,FR,OL,,,,,,
81913,9,"Shepherd","Tony",39,SO,RB,,,,,,
64984,9,"Sigler","David",35,SO,TE,,,,,,
81918,9,"Sigler","Steven",47,FR,DB,,,,,,
81909,9,"Slaughter","T.J.",27,SO,RB,,,,,,
81946,9,"Smith","Julian",88,FR,TE,,,,,,
73135,9,"Smith","Mastaki",41,JR,LB,,,,,,
81951,9,"Smith","Xavier",97,SO,DL,,,,,,
86796,9,"Speights",,99,,,,,,,,
73143,9,"Stanley","LaDarrius",67,JR,DL,,,,,,
81916,9,"Steed","B.J.",45,FR,LB,,,,,,
81938,9,"Swoopes","Patrick",74,FR,OL,,,,,,
81898,9,"Syrios","Mike",18,SO,QB,,,,,,
81908,9,"Tate","Todd",27,FR,DB,,,,,,
81915,9,"Taylor","Matt",43,SO,DB,,,,,,
66544,9,"Team","Team",,,,,,,,,
81906,9,"Thackston","Blake",24,JR,WR,,,,,,
81929,9,"Thompson","Willie",63,FR,OL,,,,,,
73137,9,"Truitt","Adam",61,SO,OL,,,,,,
81930,9,"Turner","Daniel",65,SO,OL,,,,,,
81895,9,"Wade","Rowdy",17,FR,QB,,,,,,
45442,9,"Wainwright","Julius",24,SR,DB,,,,,,
81950,9,"Waters","Swayze",94,FR,K,,,,,,
81894,9,"Webb","Joseph",16,FR,QB,,,,,,
64985,9,"White","Corey",30,JR,RB,,,,,,
73138,9,"Williams","Carnell",6,SO,DB,,,,,,
60929,9,"Williams","Chris",10,JR,QB,,,,,,
73139,9,"Williams","Jeffery",52,SO,LB,,,,,,
45446,9,"Williamson","Sam",90,SR,DL,,,,,,
73120,9,"Wilmott","Chad",7B,JR,QB,,,,,,
73141,9,"Wilson","Julius",78,JR,OL,,,,,,
61824,28,"Ainsworth","Jesse",20,JR,K,,,,,,
69348,28,"Bandura","Beau",61,SO,OL,,,,,,
61825,28,"Barrett","Josh",19,SO,DB,,,,,,
69351,28,"Berg","Stephen",66,JR,OL,,,,,,
61826,28,"Bisnett","Stephen",25,SR,WR,,,,,,
69281,28,"Burgess","Rudy",3,SO,WR,,,,,,
43852,28,"Burghgraef","Lee",83,SR,TE,,,,,,
69331,28,"Burke","Jason",43,JR,OL,,,,,,
61830,28,"Caldwell","Kyle",50,JR,DL,,,,,,
43853,28,"Canidate","Cornell",32,SR,RB,,,,,,
69340,28,"Carnahan","Andrew",52,JR,OL,,,,,,
69289,28,"Carpenter","Rudy",12,SO,QB,,,,,,
84478,28,"Catanese","Zach",5,JR,S,,,,,,
43856,28,"Christensen","Chad",10,SR,QB,,,,,,
69336,28,"Clapp","Nick",47,SR,LB,,,,,,
69305,28,"Cox","Rodney",22,SO,DB,,,,,,
84477,28,"Crunkelton","Grant",6W,FR,CB,,,,,,
69380,28,"Darley","Quency",99,SR,DL,,,,,,
69324,28,"Davis","Myrio",36,SO,DB,,,,,,
43858,28,"Davis Jr.","Mike",31,SR,DB,,,,,,
86856,28,"DeWitty","Shaun",36,FR,TB,,,,,,
69378,28,"Evans","Wes",97,SO,DL,,,,,,
41,28,"Fanaika","Paul",63,FR,OL,,,,,,
69327,28,"Fobbs-Valentino","Angelo",15,SO,DB,,,,,,
66060,28,"Golden","Josh",23,SR,DB,,,,,,
69300,28,"Gray","Jeff",35,SO,WR,,,,,,
69302,28,"Green","Chad",21,SO,DB,,,,,,
69356,28,"Gustavis","Robert",73,SO,OL,,,,,,
43864,28,"Hagan","Derek",80,SR,WR,,,,,,
84481,28,"Herring","Keegan",24,FR,TB,,,,,,
61837,28,"Hill","Jordan",1,JR,LB,,,,,,
43867,28,"Hill","Randy",6,JR,RB,,,,,,
69377,28,"Hollyfield","DeWayne",96,SR,DL,,,,,,
69313,28,"James","Robert",29,SO,LB,,,,,,
69319,28,"Jones","Littrele",9W,SO,DB,,,,,,
69279,28,"Jones","Michael",1M,SO,WR,,,,,,
76477,28,"Jones","Preston",3G,SO,RB,,,,,,
86857,28,"Jones","Shannon",98,JR,DL,,,,,,
61840,28,"Keller","Sam",9,JR,QB,,,,,,
69303,28,"Kimbrough","Nate",16,SO,WR,,,,,,
69323,28,"King","Alex",28,JR,WR,,,,,,
84483,28,"Kofe","Will",91,JR,DE,,,,,,
69360,28,"Krula","Zach",78,JR,OL,,,,,,
43877,28,"Lewis","Jamaal",82,JR,TE,,,,,,
86966,28,"Lindsey","Chad",48,FR,LB,,,,,,
69280,28,"London","Maurice",2,SR,DB,,,,,,
69354,28,"Love","Grayling",71,SR,OL,,,,,,
69325,28,"MacDonald","Chris",37,SO,P,,,,,,
84482,28,"Manutai","Beau",51,JR,LB,,,,,,
69310,28,"Marshall","Uriah",30,SO,DB,,,,,,
69345,28,"Meritet","Mike",56,SO,LB,,,,,,
11,28,"Merrill","Mark",28,JR,K,,,,,,
69375,28,"Merriweather","Tashaka",93,SO,DL,,,,,,
69369,28,"Miller","Brent",87,SO,TE,,,,,,
43886,28,"Miller","Matt",89,SR,WR,,,,,,
69368,28,"Miller","Zach",86,SO,TE,,,,,,
69367,28,"Mills","Kellen",85,SO,TE,,,,,,
43887,28,"Mutz","Moey",18,SR,WR,,,,,,
69297,28,"Nenaber","Brett",39,SO,DB,,,,,,
87022,28,"Oliver",,26,,,,,,,,
69361,28,"Orieukwu","Julius",79,SO,OL,,,,,,
69374,28,"Palmer","Brett",92,SO,DL,,,,,,
76478,28,"Payton","Jeremy",7,SO,WR,,,,,,
69370,28,"Pettes","Andrew",88,SO,TE,,,,,,
69358,28,"Pollak","Mike",76,SO,OL,,,,,,
1014281,28,"Quackenbush","Brian",59,SO,LB,,,,,,
43895,28,"Richardson","Terry",17,JR,WR,,,,,,
69333,28,"Robinson","Dale",44,SR,LB,,,,,,
69349,28,"Rodd","Brandon",62,SO,OL,,,,,,
69329,28,"Saulsberry","Antone",41,SO,LB,,,,,,
69372,28,"Smith","David",90,SO,DL,,,,,,
1000113,28,"Smith","Travis",3B,FR,CB,,,,,,
69353,28,"Talavou","Leo",70,SO,OL,,,,,,
69334,28,"Talbot","Mike",45,SR,DL,,,,,,
66555,28,"Team","Team",,,,,,,,,
1030728,28,"Thompson","Michael",94,JR,DL,,,,,,
69363,28,"Thompson","Tyrice",94,SO,TE,,,,,,
69342,28,"Vincent","Adam",54,SO,LB,,,,,,
84479,28,"Walter-White","Keno",8,JR,CB,,,,,,
84480,28,"Ware","Darron",14,JR,S,,,,,,
61852,28,"Washington","Mark",55,JR,LB,,,,,,
69355,28,"White","Chaz",72,SR,OL,,,,,,
69291,28,"White","Reed",1D,SO,QB,,,,,,
69322,28,"Wilks","Price",38,SO,RB,,,,,,
43905,28,"Williams","Jamar",4,SR,LB,,,,,,
1000135,28,"Williams","Jovon",84,FR,TE,,,,,,
30432,29,"Abramo","John",69,SR,OL,,,,,,
45550,29,"Akinniyi","Akin",38,JR,LB,,,,,,
72724,29,"Alford","James",41,FR,LB,,,,,,
63182,29,"Anderson","Aaron",29,JR,TE,,,,,,
58380,29,"Austin","Adam",14,JR,QB,,,,,,
81721,29,"Ball","Lawrence",95,SO,DL,,,,,,
81694,29,"Barnett","Yaniv",96,SO,DL,,,,,,
81713,29,"Barresi","Joe",70,FR,OL,,,,,,
45551,29,"Baugher","Danny",43,SR,P,,,,,,
58381,29,"Beach","Michael",1D,SO,DB,,,,,,
30394,29,"Bell","Mike",11,SR,RB,,,,,,
45561,29,"Bell","Tanner",72,JR,OL,,,,,,
72725,29,"Bell","Travis",86,FR,TE,,,,,,
87187,29,"Bertrand",,62,,,,,,,,
72726,29,"Bondzio","Jason",13,FR,K,,,,,,
81712,29,"Borg","Daniel",68,FR,OL,,,,,,
81725,29,"Brittain","Brad",99,FR,TE,,,,,,
81715,29,"Britton","Eben",77,FR,OL,,,,,,
30406,29,"Brooks","Darrell",6,SR,DB,,,,,,
72735,29,"Brown","Phillip",61,SO,OL,,,,,,
84629,29,"Bryan","Copeland",49,SR,DE,,,,,,
72757,29,"Butler","Aaron",19,SR,WR,,,,,,
72727,29,"Cason","Antoine",5,SO,DB,,,,,,
72728,29,"Dennard","B.J.",4,SO,DB,,,,,,
58385,29,"Dotson","Lionel",54,JR,LB,,,,,,
58386,29,"Eidson","Ryan",28,JR,WR,,,,,,
72729,29,"Espinosa","Danny",63,SO,OL,,,,,,
81722,29,"Fields","Garrett",98,FR,DL,,,,,,
45556,29,"Folk","Nicholas",12,JR,K,,,,,,
58387,29,"Fontenot","Wilrey",3,SO,DB,,,,,,
81701,29,"Ford","Andrew",29,SR,DB,,,,,,
72738,29,"Goldstein","Adam",34,SO,K,,,,,,
58390,29,"Graniello","Peter",76,SO,OL,,,,,,
81717,29,"Grant","Adam",88,FR,TE,,,,,,
81698,29,"Hall","Corey",21,FR,DB,,,,,,
72730,29,"Hansen","Dillon",51,SO,OL,,,,,,
45567,29,"Harris","Gilbert",36,SR,RB,,,,,,
81714,29,"Hawes","Adam",74,JR,OL,,,,,,
58392,29,"Henry","Chris",27,SO,RB,,,,,,
58393,29,"Hollingsworth","Marcus",24,JR,DB,,,,,,
81707,29,"Horton Jr.","Donald",46,FR,DL,,,,,,
45569,29,"Jefferson","Mike",84,JR,WR,,,,,,
58394,29,"Johnson","Anthony",9,SO,WR,,,,,,
81699,29,"Johnson","Michael",23,JR,DB,,,,,,
81702,29,"Jones","Robert",31,JR,RB,,,,,,
30402,29,"Jones","Sean",35,SR,LB,,,,,,
81697,29,"Kelley","Xavier",15,FR,LB,,,,,,
81709,29,"Kerley","Blake",50,FR,OL,,,,,,
58395,29,"Kilpatrick","Ryan",81,SO,TE,,,,,,
72731,29,"Klyce","Michael",31,SO,DB,,,,,,
58396,29,"Kovalcheck","Richard",8,SO,QB,,,,,,
58397,29,"Krogstad","Dane",39,SO,LB,,,,,,
81710,29,"Larsen","Spencer",51,SO,LB,,,,,,
45574,29,"Lefotu","Kili",66,SR,OL,,,,,,
58398,29,"Levitre","Erick",71,JR,OL,,,,,,
30419,29,"Limon","Pedro",48,SR,RB,,,,,,
72733,29,"Longacre","Joe",75,SO,OL,,,,,,
81705,29,"Longbons","Terry",42,FR,RB,,,,,,
72734,29,"Lopez","Brandon",45,SO,LB,,,,,,
